PFAM	GCount	GProp	Icount	Iprop	Enrichment
Nuc_sug_transp	4	3.15E-07	0	0	0.964775768
Nucleos_tra2_C	1095	8.62E-05	0	0	5.45179E-05
Nucleos_tra2_N	23	1.81E-06	0	0	0.813676282
Nudix_N	12	9.45E-07	0	0	0.898005808
NuiA	22	1.73E-06	0	0	0.82100361
Nup160	6	4.73E-07	0	0	0.947631696
O-FucT	6	4.73E-07	0	0	0.947631696
OAD_gamma	885	6.97E-05	0	0	0.000358276
OGG_N	1	7.88E-08	0	0	0.991075174
OKR_DC_1_C	86	6.77E-06	0	0	0.462558037
OST3_OST6	1	7.88E-08	0	0	0.991075174
OSTMP1	3	2.36E-07	0	0	0.973463765
OTU	3	2.36E-07	0	0	0.973463765
OapA_N	28	2.21E-06	0	0	0.77800897
Oest_recep	17	1.34E-06	0	0	0.858641965
Ofd1_CTDD	16	1.26E-06	0	0	0.866374214
Oleosin	9	7.09E-07	0	0	0.922485107
Omega_Repress	12	9.45E-07	0	0	0.898005808
Omp28	45	3.54E-06	0	0	0.668030925
OpcA	25	1.97E-06	0	0	0.799217228
OprF	14	1.10E-06	0	0	0.882048229
OrgA_MxiK	340	2.68E-05	0	0	0.047448806
Orthopox_A5L	1	7.88E-08	0	0	0.991075174
Osmo_CC	8	6.30E-07	0	0	0.930792272
Osmo_MPGsynth	19	1.50E-06	0	0	0.843383876
OstA_C	899	7.08E-05	0	0	0.000316014
Otopetrin	16	1.26E-06	0	0	0.866374214
Oxidored_q1_N	43	3.39E-06	0	0	0.680116639
Oxidored_q5_N	3	2.36E-07	0	0	0.973463765
P12	269	2.12E-05	0	0	0.089673379
P2	5	3.94E-07	0	0	0.956165309
P30	1	7.88E-08	0	0	0.991075174
PA-IIL	63	4.96E-06	0	0	0.568479778
PA-IL	40	3.15E-06	0	0	0.698656408
PABP	1	7.88E-08	0	0	0.991075174
PAD	23	1.81E-06	0	0	0.813676282
PADR1	3	2.36E-07	0	0	0.973463765
PAE	126	9.92E-06	0	0	0.323168348
PAF-AH_p_II	13	1.02E-06	0	0	0.889991255
PAH	1	7.88E-08	0	0	0.991075174
PAM2	5	3.94E-07	0	0	0.956165309
PAN_1	90	7.09E-06	0	0	0.446264676
PAN_2	16	1.26E-06	0	0	0.866374214
PAN_3	1	7.88E-08	0	0	0.991075174
PAP_assoc	1	7.88E-08	0	0	0.991075174
PAP_fibrillin	73	5.75E-06	0	0	0.519733588
PAS_2	16	1.26E-06	0	0	0.866374214
PAS_7	107	8.43E-06	0	0	0.383181162
PAXNEB	2	1.58E-07	0	0	0.982229999
PAZ_siRNAbind	4	3.15E-07	0	0	0.964775768
PBCV_basic_adap	12	9.45E-07	0	0	0.898005808
PBS_linker_poly	133	1.05E-05	0	0	0.303511199
PCI	2	1.58E-07	0	0	0.982229999
PCNA_N	26	2.05E-06	0	0	0.792084339
PD-C2-AF1	3	2.36E-07	0	0	0.973463765
PDEase_II	14	1.10E-06	0	0	0.882048229
PDGF	15	1.18E-06	0	0	0.874176093
PDR_CDR	1	7.88E-08	0	0	0.991075174
PDZ_1	12	9.45E-07	0	0	0.898005808
PE-PPE	731	5.76E-05	0	0	0.001425084
PEGSRP	52	4.10E-06	0	0	0.627397299
PEMT	19	1.50E-06	0	0	0.843383876
PGAMP	4	3.15E-07	0	0	0.964775768
PGM_PMM_II	13	1.02E-06	0	0	0.889991255
PGM_PMM_III	55	4.33E-06	0	0	0.610748469
PGM_PMM_IV	27	2.13E-06	0	0	0.785015109
PG_binding_2	2	1.58E-07	0	0	0.982229999
PHBC_N	6	4.73E-07	0	0	0.947631696
PHY	1	7.88E-08	0	0	0.991075174
PI-PLC-X	146	1.15E-05	0	0	0.270121981
PI31_Prot_N	4	3.15E-07	0	0	0.964775768
PIG-F	3	2.36E-07	0	0	0.973463765
PIG-U	3	2.36E-07	0	0	0.973463765
PK_C	142	1.12E-05	0	0	0.279984323
PLD_envelope	49	3.86E-06	0	0	0.644499967
PM0188	23	1.81E-06	0	0	0.813676282
PMM	5	3.94E-07	0	0	0.956165309
PMP1_2	2	1.58E-07	0	0	0.982229999
PNGaseA	105	8.27E-06	0	0	0.390113537
PNPase	7	5.51E-07	0	0	0.939174244
PNPase_C	661	5.21E-05	0	0	0.002669276
PQQ_C	44	3.47E-06	0	0	0.674046696
PRA1	3	2.36E-07	0	0	0.973463765
PRCH	4	3.15E-07	0	0	0.964775768
PRD_Mga	21	1.65E-06	0	0	0.828396921
PRMT5	4	3.15E-07	0	0	0.964775768
PRP38	2	1.58E-07	0	0	0.982229999
PRP38_assoc	2	1.58E-07	0	0	0.982229999
PSCyt1	1033	8.14E-05	0	0	9.50497E-05
PSCyt2	313	2.47E-05	0	0	0.060443537
PSCyt3	212	1.67E-05	0	0	0.149482967
PSD2	2	1.58E-07	0	0	0.982229999
PSII	178	1.40E-05	0	0	0.202754006
PSI_PsaF	49	3.86E-06	0	0	0.644499967
PSI_PsaJ	62	4.88E-06	0	0	0.573599075
PSP	9	7.09E-07	0	0	0.922485107
PSRP-3_Ycf65	48	3.78E-06	0	0	0.650303837
PSRT	60	4.73E-06	0	0	0.583976385
PTB	3	2.36E-07	0	0	0.973463765
PTPLA	3	2.36E-07	0	0	0.973463765
PTR2	103	8.11E-06	0	0	0.397171329
PTase_Orf2	5	3.94E-07	0	0	0.956165309
PUCC	53	4.17E-06	0	0	0.621797864
PUD	21	1.65E-06	0	0	0.828396921
PUF	1	7.88E-08	0	0	0.991075174
PX	2	1.58E-07	0	0	0.982229999
PYC_OADA	1	7.88E-08	0	0	0.991075174
PYNP_C	9	7.09E-07	0	0	0.922485107
P_proprotein	53	4.17E-06	0	0	0.621797864
ParA	10	7.88E-07	0	0	0.914252082
ParBc_2	441	3.47E-05	0	0	0.01918578
ParD	40	3.15E-06	0	0	0.698656408
ParG	15	1.18E-06	0	0	0.874176093
Paramecium_SA	8	6.30E-07	0	0	0.930792272
Parvo_coat_N	3	2.36E-07	0	0	0.973463765
Pas_Saposin	13	1.02E-06	0	0	0.889991255
Patched	19	1.50E-06	0	0	0.843383876
Paxillin	17	1.34E-06	0	0	0.858641965
Pec_lyase	194	1.53E-05	0	0	0.175660488
Pectate_lyase	264	2.08E-05	0	0	0.093784477
Pectate_lyase_2	131	1.03E-05	0	0	0.309002225
Pentaxin	12	9.45E-07	0	0	0.898005808
PepX_C	79	6.22E-06	0	0	0.492515868
Pep_M12B_propep	20	1.58E-06	0	0	0.83585681
Peptidase_A25	181	1.43E-05	0	0	0.197373603
Peptidase_C25	111	8.74E-06	0	0	0.369683788
Peptidase_C26	55	4.33E-06	0	0	0.610748469
Peptidase_C3	4	3.15E-07	0	0	0.964775768
Peptidase_C4	11	8.66E-07	0	0	0.906092534
Peptidase_C47	12	9.45E-07	0	0	0.898005808
Peptidase_C58	161	1.27E-05	0	0	0.236133811
Peptidase_C65	5	3.94E-07	0	0	0.956165309
Peptidase_C71	3	2.36E-07	0	0	0.973463765
Peptidase_C80	106	8.35E-06	0	0	0.386631813
Peptidase_M10_C	54	4.25E-06	0	0	0.616248402
Peptidase_M11	14	1.10E-06	0	0	0.882048229
Peptidase_M16_C	769	6.06E-05	0	0	0.001013637
Peptidase_M17_N	44	3.47E-06	0	0	0.674046696
Peptidase_M2	229	1.80E-05	0	0	0.128352021
Peptidase_M26_C	51	4.02E-06	0	0	0.633047157
Peptidase_M27	2	1.58E-07	0	0	0.982229999
Peptidase_M28	813	6.40E-05	0	0	0.000683222
Peptidase_M30	44	3.47E-06	0	0	0.674046696
Peptidase_M35	41	3.23E-06	0	0	0.692421001
Peptidase_M36	39	3.07E-06	0	0	0.704947965
Peptidase_M4	477	3.76E-05	0	0	0.013893507
Peptidase_M4_C	24	1.89E-06	0	0	0.80641435
Peptidase_M54	184	1.45E-05	0	0	0.192135977
Peptidase_M66	62	4.88E-06	0	0	0.573599075
Peptidase_M7	234	1.84E-05	0	0	0.12272565
Peptidase_M73	81	6.38E-06	0	0	0.483763806
Peptidase_M8	74	5.83E-06	0	0	0.515095029
Peptidase_M9	184	1.45E-05	0	0	0.192135977
Peptidase_M9_N	3	2.36E-07	0	0	0.973463765
Peptidase_S10	983	7.74E-05	0	0	0.000148811
Peptidase_S21	3	2.36E-07	0	0	0.973463765
Peptidase_S28	141	1.11E-05	0	0	0.282505665
Peptidase_S29	19	1.50E-06	0	0	0.843383876
Peptidase_S30	4	3.15E-07	0	0	0.964775768
Peptidase_S32	14	1.10E-06	0	0	0.882048229
Peptidase_S37	2	1.58E-07	0	0	0.982229999
Peptidase_S39	3	2.36E-07	0	0	0.973463765
Peptidase_S46	572	4.51E-05	0	0	0.005928206
Peptidase_S48	8	6.30E-07	0	0	0.930792272
Peptidase_S49_N	8	6.30E-07	0	0	0.930792272
Peptidase_S55	165	1.30E-05	0	0	0.227816075
Peptidase_S6	178	1.40E-05	0	0	0.202754006
Peptidase_S7	49	3.86E-06	0	0	0.644499967
Peptidase_U4	182	1.43E-05	0	0	0.195612053
Peptidase_U49	30	2.36E-06	0	0	0.76418372
Pericardin_rpt	8	6.30E-07	0	0	0.930792272
Pertussis_S2S3	46	3.62E-06	0	0	0.662068844
PetM	49	3.86E-06	0	0	0.644499967
PetN	60	4.73E-06	0	0	0.583976385
Pex2_Pex12	3	2.36E-07	0	0	0.973463765
Ph1570	7	5.51E-07	0	0	0.939174244
PhaP_Bmeg	10	7.88E-07	0	0	0.914252082
Phage_30_3	25	1.97E-06	0	0	0.799217228
Phage_BR0599	25	1.97E-06	0	0	0.799217228
Phage_Coat_A	3	2.36E-07	0	0	0.973463765
Phage_Gp111	2	1.58E-07	0	0	0.982229999
Phage_X	36	2.84E-06	0	0	0.724164622
Phage_fiber	21	1.65E-06	0	0	0.828396921
Phage_holin_6	8	6.30E-07	0	0	0.930792272
Phageshock_PspD	552	4.35E-05	0	0	0.007092426
Phe_hydrox_dim	5	3.94E-07	0	0	0.956165309
Phenol_hyd_sub	91	7.17E-06	0	0	0.442281813
Phenol_monoox	97	7.64E-06	0	0	0.419120102
Phenyl_P_gamma	6	4.73E-07	0	0	0.947631696
Phi_1	5	3.94E-07	0	0	0.956165309
PhnA_Zn_Ribbon	12	9.45E-07	0	0	0.898005808
PhoPQ_related	231	1.82E-05	0	0	0.126071164
PhoQ_Sensor	1	7.88E-08	0	0	0.991075174
Phos_pyr_kin	845	6.66E-05	0	0	0.00051282
Phosducin	10	7.88E-07	0	0	0.914252082
PhosphMutase	22	1.73E-06	0	0	0.82100361
Phospholip_A2_1	146	1.15E-05	0	0	0.270121981
Phospholip_A2_2	3	2.36E-07	0	0	0.973463765
Phospholip_A2_3	156	1.23E-05	0	0	0.246959328
Phospholip_B	65	5.12E-06	0	0	0.558377841
Photo_RC	628	4.95E-05	0	0	0.003588247
PhrC_PhrF	17	1.34E-06	0	0	0.858641965
Pico_P2A	3	2.36E-07	0	0	0.973463765
PigN	4	3.15E-07	0	0	0.964775768
Pilin	304	2.39E-05	0	0	0.065522635
Pirin_C	48	3.78E-06	0	0	0.650303837
Pkinase_Tyr	14	1.10E-06	0	0	0.882048229
Plant_zn_clust	36	2.84E-06	0	0	0.724164622
Plug_translocon	128	1.01E-05	0	0	0.317425589
Pollen_Ole_e_I	3	2.36E-07	0	0	0.973463765
PolyA_pol_RNAbd	8	6.30E-07	0	0	0.930792272
PolyA_pol_arg_C	1	7.88E-08	0	0	0.991075174
Polysacc_synt_2	45	3.54E-06	0	0	0.668030925
PorB	15	1.18E-06	0	0	0.874176093
Porphobil_deamC	3	2.36E-07	0	0	0.973463765
Pox_A22	23	1.81E-06	0	0	0.813676282
Pox_A32	13	1.02E-06	0	0	0.889991255
Pox_A9	15	1.18E-06	0	0	0.874176093
Pox_C4_C10	2	1.58E-07	0	0	0.982229999
Pox_D3	6	4.73E-07	0	0	0.947631696
Pox_P35	2	1.58E-07	0	0	0.982229999
Pr_beta_C	5	3.94E-07	0	0	0.956165309
Prefoldin	126	9.92E-06	0	0	0.323168348
Presenilin	1	7.88E-08	0	0	0.991075174
PrgH	363	2.86E-05	0	0	0.038607754
PrgU	2	1.58E-07	0	0	0.982229999
Prion_octapep	54	4.25E-06	0	0	0.616248402
PrkA	5	3.94E-07	0	0	0.956165309
ProRS-C_1	10	7.88E-07	0	0	0.914252082
Prog_receptor	4	3.15E-07	0	0	0.964775768
Prok-TraM	8	6.30E-07	0	0	0.930792272
Prokineticin	5	3.94E-07	0	0	0.956165309
Propeptide_C25	9	7.09E-07	0	0	0.922485107
Protoglobin	77	6.07E-06	0	0	0.501426267
PrpR_N	29	2.28E-06	0	0	0.77106536
PsaD	49	3.86E-06	0	0	0.644499967
PsaM	42	3.31E-06	0	0	0.686241244
PsaX	13	1.02E-06	0	0	0.889991255
Psb28	66	5.20E-06	0	0	0.55339439
PsbJ	49	3.86E-06	0	0	0.644499967
PsbL	49	3.86E-06	0	0	0.644499967
PsbM	50	3.94E-06	0	0	0.638747894
PsbP	52	4.10E-06	0	0	0.627397299
PsbQ	13	1.02E-06	0	0	0.889991255
PsbU	47	3.70E-06	0	0	0.656159973
PsbY	49	3.86E-06	0	0	0.644499967
PsiA	2	1.58E-07	0	0	0.982229999
PsiB	2	1.58E-07	0	0	0.982229999
PuR_N	4	3.15E-07	0	0	0.964775768
PufQ	41	3.23E-06	0	0	0.692421001
PulS_OutS	745	5.87E-05	0	0	0.001256983
PurA	4	3.15E-07	0	0	0.964775768
Put_DNA-bind_N	3	2.36E-07	0	0	0.973463765
Put_Phosphatase	5	3.94E-07	0	0	0.956165309
PyrBI_leader	461	3.63E-05	0	0	0.016036465
QPP	16	1.26E-06	0	0	0.866374214
QRPTase_N	58	4.57E-06	0	0	0.594541435
R-HINP1I	8	6.30E-07	0	0	0.930792272
RAI1	4	3.15E-07	0	0	0.964775768
RALF	5	3.94E-07	0	0	0.956165309
RAMP	1	7.88E-08	0	0	0.991075174
RAP	1	7.88E-08	0	0	0.991075174
RBD	2	1.58E-07	0	0	0.982229999
RC-P840_PscD	3	2.36E-07	0	0	0.973463765
RCC_reductase	21	1.65E-06	0	0	0.828396921
RCR	6	4.73E-07	0	0	0.947631696
REGB_T4	4	3.15E-07	0	0	0.964775768
REJ	32	2.52E-06	0	0	0.750604142
RELT	27	2.13E-06	0	0	0.785015109
RE_ApaLI	20	1.58E-06	0	0	0.83585681
RE_Bpu10I	11	8.66E-07	0	0	0.906092534
RE_BstXI	2	1.58E-07	0	0	0.982229999
RE_HaeII	19	1.50E-06	0	0	0.843383876
RE_HindVP	13	1.02E-06	0	0	0.889991255
RE_MjaI	16	1.26E-06	0	0	0.866374214
RE_NgoBV	25	1.97E-06	0	0	0.799217228
RE_R_Pab1	5	3.94E-07	0	0	0.956165309
RE_SinI	6	4.73E-07	0	0	0.947631696
RE_TaqI	4	3.15E-07	0	0	0.964775768
RGP	56	4.41E-06	0	0	0.605297621
RGS	3	2.36E-07	0	0	0.973463765
RICH	1	7.88E-08	0	0	0.991075174
RII_binding_1	14	1.10E-06	0	0	0.882048229
RLI	7	5.51E-07	0	0	0.939174244
RNA_Me_trans	9	7.09E-07	0	0	0.922485107
RNA_POL_M_15KD	174	1.37E-05	0	0	0.210156715
RNA_bind_2	158	1.24E-05	0	0	0.242570807
RNA_capsid	4	3.15E-07	0	0	0.964775768
RNA_pol_Rpb1_R	3	2.36E-07	0	0	0.973463765
RNA_pol_Rpb2_2	6	4.73E-07	0	0	0.947631696
RNA_pol_Rpb2_45	5	3.94E-07	0	0	0.956165309
RNA_pol_Rpb2_6	10	7.88E-07	0	0	0.914252082
RNA_pol_Rpc34	3	2.36E-07	0	0	0.973463765
RNA_pol_Rpo13	17	1.34E-06	0	0	0.858641965
RNHCP	186	1.47E-05	0	0	0.188721671
RNR_N	18	1.42E-06	0	0	0.850978724
RNase_P_Rpp14	117	9.22E-06	0	0	0.350323909
RNase_P_p30	95	7.48E-06	0	0	0.426702666
RNase_Zc3h12a	21	1.65E-06	0	0	0.828396921
ROF	773	6.09E-05	0	0	0.00097793
RP-C_C	18	1.42E-06	0	0	0.850978724
RPAP2_Rtr1	15	1.18E-06	0	0	0.874176093
RPN7	1	7.88E-08	0	0	0.991075174
RQC	32	2.52E-06	0	0	0.750604142
RRF_GI	55	4.33E-06	0	0	0.610748469
RRM_3	4	3.15E-07	0	0	0.964775768
RRM_4	7	5.51E-07	0	0	0.939174244
RRN7	14	1.10E-06	0	0	0.882048229
RS4NT	4	3.15E-07	0	0	0.964775768
RTX_C	2	1.58E-07	0	0	0.982229999
RVP_2	9	7.09E-07	0	0	0.922485107
RVT_thumb	2	1.58E-07	0	0	0.982229999
Rad21_Rec8	1	7.88E-08	0	0	0.991075174
Rad60-SLD	34	2.68E-06	0	0	0.737265872
Radical_SAM_N	14	1.10E-06	0	0	0.882048229
Raffinose_syn	5	3.94E-07	0	0	0.956165309
Rap1-DNA-bind	1	7.88E-08	0	0	0.991075174
RapA_C	13	1.02E-06	0	0	0.889991255
Rapsyn_N	1	7.88E-08	0	0	0.991075174
Ras	1	7.88E-08	0	0	0.991075174
RasGEF	64	5.04E-06	0	0	0.563406169
Rax2	5	3.94E-07	0	0	0.956165309
RcbX	31	2.44E-06	0	0	0.757363496
RdRP_1	3	2.36E-07	0	0	0.973463765
RdRP_2	3	2.36E-07	0	0	0.973463765
Rdx	741	5.84E-05	0	0	0.001302879
Recep_L_domain	30	2.36E-06	0	0	0.76418372
Reeler	6	4.73E-07	0	0	0.947631696
Reg_prop	293	2.31E-05	0	0	0.072313568
RelB_N	32	2.52E-06	0	0	0.750604142
Remorin_C	4	3.15E-07	0	0	0.964775768
Reovirus_cap	1	7.88E-08	0	0	0.991075174
Reprolysin	25	1.97E-06	0	0	0.799217228
RestrictionMunI	10	7.88E-07	0	0	0.914252082
RestrictionSfiI	1	7.88E-08	0	0	0.991075174
Rhamnogal_lyase	45	3.54E-06	0	0	0.668030925
RhoGAP	18	1.42E-06	0	0	0.850978724
RhoGEF	1	7.88E-08	0	0	0.991075174
RhodobacterPufX	29	2.28E-06	0	0	0.77106536
Rib	18	1.42E-06	0	0	0.850978724
Ribophorin_II	3	2.36E-07	0	0	0.973463765
Ribosomal_L11_N	13	1.02E-06	0	0	0.889991255
Ribosomal_L13e	20	1.58E-06	0	0	0.83585681
Ribosomal_L14e	19	1.50E-06	0	0	0.843383876
Ribosomal_L18ae	106	8.35E-06	0	0	0.386631813
Ribosomal_L19e	123	9.69E-06	0	0	0.331977875
Ribosomal_L23eN	8	6.30E-07	0	0	0.930792272
Ribosomal_L2_C	7	5.51E-07	0	0	0.939174244
Ribosomal_L31e	123	9.69E-06	0	0	0.331977875
Ribosomal_L32e	117	9.22E-06	0	0	0.350323909
Ribosomal_L35Ae	10	7.88E-07	0	0	0.914252082
Ribosomal_L37	6	4.73E-07	0	0	0.947631696
Ribosomal_L38e	1	7.88E-08	0	0	0.991075174
Ribosomal_L39	123	9.69E-06	0	0	0.331977875
Ribosomal_L9_N	12	9.45E-07	0	0	0.898005808
Ribosomal_S19e	123	9.69E-06	0	0	0.331977875
Ribosomal_S22	457	3.60E-05	0	0	0.016621982
Ribosomal_S25	21	1.65E-06	0	0	0.828396921
Ribosomal_S26e	27	2.13E-06	0	0	0.785015109
Ribosomal_S30	25	1.97E-06	0	0	0.799217228
Ribosomal_S3_C	9	7.09E-07	0	0	0.922485107
Ribosomal_S4Pg	106	8.35E-06	0	0	0.386631813
Ribosomal_S4e	113	8.90E-06	0	0	0.363114449
Ribosomal_S5_C	2	1.58E-07	0	0	0.982229999
Ring_hydroxyl_A	18	1.42E-06	0	0	0.850978724
Rio2_N	7	5.51E-07	0	0	0.939174244
Rod-binding	971	7.65E-05	0	0	0.000165715
Root_cap	2	1.58E-07	0	0	0.982229999
Rop	2	1.58E-07	0	0	0.982229999
Rossmann-like	10	7.88E-07	0	0	0.914252082
Rpp20	1	7.88E-08	0	0	0.991075174
RsbU_N	66	5.20E-06	0	0	0.55339439
Rsbr_N	43	3.39E-06	0	0	0.680116639
RsgI_N	114	8.98E-06	0	0	0.359873687
Rsm22	363	2.86E-05	0	0	0.038607754
RtcR	3	2.36E-07	0	0	0.973463765
RtxA	21	1.65E-06	0	0	0.828396921
RuBisCO_large_N	4	3.15E-07	0	0	0.964775768
RuvB_C	3	2.36E-07	0	0	0.973463765
RuvB_N	19	1.50E-06	0	0	0.843383876
RyR	112	8.82E-06	0	0	0.366384395
S-AdoMet_synt_M	10	7.88E-07	0	0	0.914252082
S1FA	2	1.58E-07	0	0	0.982229999
SAA	2	1.58E-07	0	0	0.982229999
SAM_1	2	1.58E-07	0	0	0.982229999
SAM_PNT	3	2.36E-07	0	0	0.973463765
SAM_decarbox	51	4.02E-06	0	0	0.633047157
SASP_gamma	48	3.78E-06	0	0	0.650303837
SATase_N	1	7.88E-08	0	0	0.991075174
SBDS	123	9.69E-06	0	0	0.331977875
SBP_bac_10	357	2.81E-05	0	0	0.040741369
SCF	3	2.36E-07	0	0	0.973463765
SE	10	7.88E-07	0	0	0.914252082
SEA	1	7.88E-08	0	0	0.991075174
SEF14_adhesin	48	3.78E-06	0	0	0.650303837
SF3a60_bindingd	10	7.88E-07	0	0	0.914252082
SH2	5	3.94E-07	0	0	0.956165309
SH3_1	24	1.89E-06	0	0	0.80641435
SH3_2	86	6.77E-06	0	0	0.462558037
SH3_5	33	2.60E-06	0	0	0.743905114
SH3_6	1	7.88E-08	0	0	0.991075174
SHD1	29	2.28E-06	0	0	0.77106536
SHMT	479	3.77E-05	0	0	0.01364661
SHNi-TPR	4	3.15E-07	0	0	0.964775768
SIC	6	4.73E-07	0	0	0.947631696
SIP	94	7.40E-06	0	0	0.430545236
SKN1	4	3.15E-07	0	0	0.964775768
SLAP	43	3.39E-06	0	0	0.680116639
SLA_LP_auto_ag	9	7.09E-07	0	0	0.922485107
SLBB	69	5.43E-06	0	0	0.538709311
SLD3	2	1.58E-07	0	0	0.982229999
SMN	5	3.94E-07	0	0	0.956165309
SNARE	25	1.97E-06	0	0	0.799217228
SNDH	399	3.14E-05	0	0	0.02795811
SNF2_assoc	1	7.88E-08	0	0	0.991075174
SNO	11	8.66E-07	0	0	0.906092534
SOCS	4	3.15E-07	0	0	0.964775768
SOCS_box	14	1.10E-06	0	0	0.882048229
SOUL	285	2.24E-05	0	0	0.077690466
SPAM	168	1.32E-05	0	0	0.221770616
SPAN	182	1.43E-05	0	0	0.195612053
SPARC_Ca_bdg	15	1.18E-06	0	0	0.874176093
SPRY	32	2.52E-06	0	0	0.750604142
SRP54_N	14	1.10E-06	0	0	0.882048229
SRPRB	5	3.94E-07	0	0	0.956165309
SRP_SPB	3	2.36E-07	0	0	0.973463765
SSURE	45	3.54E-06	0	0	0.668030925
ST7	51	4.02E-06	0	0	0.633047157
STOP	1	7.88E-08	0	0	0.991075174
SURF4	5	3.94E-07	0	0	0.956165309
SUZ-C	1	7.88E-08	0	0	0.991075174
S_locus_glycop	1	7.88E-08	0	0	0.991075174
Saf-Nte_pilin	135	1.06E-05	0	0	0.298117748
SapC	489	3.85E-05	0	0	0.012476399
Sas10_Utp3	2	1.58E-07	0	0	0.982229999
SbcD_C	15	1.18E-06	0	0	0.874176093
SbmA_BacA	19	1.50E-06	0	0	0.843383876
ScdA_N	34	2.68E-06	0	0	0.737265872
SchA_CurD	44	3.47E-06	0	0	0.674046696
Scramblase	50	3.94E-06	0	0	0.638747894
Sda	58	4.57E-06	0	0	0.594541435
SdrG_C_C	24	1.89E-06	0	0	0.80641435
Se-cys_synth_N	962	7.58E-05	0	0	0.00017964
Seadorna_VP6	2	1.58E-07	0	0	0.982229999
Sec7	48	3.78E-06	0	0	0.650303837
SecA_SW	12	9.45E-07	0	0	0.898005808
SecM	619	4.88E-05	0	0	0.003889777
SelA	314	2.47E-05	0	0	0.059904076
SelB-wing_2	2	1.58E-07	0	0	0.982229999
SelB-wing_3	21	1.65E-06	0	0	0.828396921
SeleniumBinding	5	3.94E-07	0	0	0.956165309
Semialdhyde_dhC	32	2.52E-06	0	0	0.750604142
Senescence	1	7.88E-08	0	0	0.991075174
Serpentine_r_xa	2	1.58E-07	0	0	0.982229999
Sfi1	1	7.88E-08	0	0	0.991075174
Sgf11	2	1.58E-07	0	0	0.982229999
ShK	3	2.36E-07	0	0	0.973463765
She9_MDM33	1	7.88E-08	0	0	0.991075174
Shigella_OspC	2	1.58E-07	0	0	0.982229999
ShlB	69	5.43E-06	0	0	0.538709311
Sialidase	3	2.36E-07	0	0	0.973463765
SidE	411	3.24E-05	0	0	0.02510646
Sif	212	1.67E-05	0	0	0.149482967
Sigma54_CBD	19	1.50E-06	0	0	0.843383876
Sigma54_DBD	20	1.58E-06	0	0	0.83585681
SinI	52	4.10E-06	0	0	0.627397299
SipA	98	7.72E-06	0	0	0.415379499
Sklp_toxin	9	7.09E-07	0	0	0.922485107
Sm_multidrug_ex	199	1.57E-05	0	0	0.167960349
Snurportin1	9	7.09E-07	0	0	0.922485107
Sod_Fe_N	7	5.51E-07	0	0	0.939174244
Sod_Ni	280	2.21E-05	0	0	0.081252209
SopE_GEF	16	1.26E-06	0	0	0.866374214
Spc7	2	1.58E-07	0	0	0.982229999
SpecificRecomb	382	3.01E-05	0	0	0.032560998
Spectrin	2	1.58E-07	0	0	0.982229999
Spherulin4	145	1.14E-05	0	0	0.272554511
SplA	29	2.28E-06	0	0	0.77106536
SpoIID	775	6.10E-05	0	0	0.000960551
SpoIIIAC	359	2.83E-05	0	0	0.040017374
SpoIIIAH	185	1.46E-05	0	0	0.190421172
SpoU_methylas_C	3	2.36E-07	0	0	0.973463765
SpoV	53	4.17E-06	0	0	0.621797864
Spond_N	83	6.54E-06	0	0	0.475167268
SporV_AA	60	4.73E-06	0	0	0.583976385
Spore-coat_CotZ	59	4.65E-06	0	0	0.589235231
Spore_GerQ	52	4.10E-06	0	0	0.627397299
Spore_III_AB	180	1.42E-05	0	0	0.199151017
Spore_III_AE	181	1.43E-05	0	0	0.197373603
Spore_III_AF	191	1.50E-05	0	0	0.180448996
Spore_IV_A	195	1.54E-05	0	0	0.174092724
Spore_YpjB	48	3.78E-06	0	0	0.650303837
SprA-related	233	1.84E-05	0	0	0.123830839
Ssl1	9	7.09E-07	0	0	0.922485107
SspK	40	3.15E-06	0	0	0.698656408
SspN	38	2.99E-06	0	0	0.711296179
SspO	41	3.23E-06	0	0	0.692421001
SspP	47	3.70E-06	0	0	0.656159973
Stanniocalcin	1	7.88E-08	0	0	0.991075174
Staph_haemo	47	3.70E-06	0	0	0.656159973
Staphostatin_A	7	5.51E-07	0	0	0.939174244
Staphostatin_B	5	3.94E-07	0	0	0.956165309
Staphylokinase	26	2.05E-06	0	0	0.792084339
Staygreen	23	1.81E-06	0	0	0.813676282
Steroid_dh	22	1.73E-06	0	0	0.82100361
Sterol-sensing	3	2.36E-07	0	0	0.973463765
Stig1	96	7.56E-06	0	0	0.42289439
Str_synth	28	2.21E-06	0	0	0.77800897
Streptin-Immun	18	1.42E-06	0	0	0.850978724
Succ_DH_flav_C	39	3.07E-06	0	0	0.704947965
SurA_N	364	2.87E-05	0	0	0.038263176
Surfac_D-trimer	9	7.09E-07	0	0	0.922485107
Surface_Ag_2	33	2.60E-06	0	0	0.743905114
SusD-like_2	1	7.88E-08	0	0	0.991075174
Sushi	4	3.15E-07	0	0	0.964775768
SyrA	25	1.97E-06	0	0	0.799217228
T4-helicase_N	2	1.58E-07	0	0	0.982229999
TAF8_C	11	8.66E-07	0	0	0.906092534
TAN	4	3.15E-07	0	0	0.964775768
TAS2R	3	2.36E-07	0	0	0.973463765
TBC	1	7.88E-08	0	0	0.991075174
TFIID_20kDa	4	3.15E-07	0	0	0.964775768
TFIID_30kDa	5	3.94E-07	0	0	0.956165309
